RH_avg,RR,ss,ff_x,flood,TempRangeCategory,month
87.0,77.1,2.7,6.0,1,1,2
84.0,36.1,2.5,5.0,0,1,2
86.0,61.3,7.8,6.0,0,1,2
82.0,27.2,6.5,6.0,1,1,2
78.0,1.4,3.8,6.0,0,0,2
87.0,92.3,5.008160031689443,4.0,1,1,2
82.0,3.2,0.8,5.0,0,1,2
87.0,2.7,4.8,5.0,0,0,2
87.0,60.9,0.3,3.0,1,1,2
90.0,1.8,0.0,4.0,0,0,2
89.0,22.1,0.0,6.0,1,0,3
85.0,32.4,0.0,4.0,1,1,3
80.0,1.0,7.9,4.0,0,1,3
85.0,7.2,7.8,5.0,0,0,3
79.0,0.6,1.7,5.0,0,1,3
82.0,1.7,0.0,6.0,0,1,3
77.0,0.0,9.4,6.0,0,1,3
75.0,1.4,6.9,7.0,0,1,3
70.0,1.4,5.9,8.0,0,1,3
74.0,0.0,6.0,7.0,0,1,3
80.0,1.4,8.5,9.0,0,1,3
88.0,8.9,4.3,3.0,0,1,3
82.0,46.6,2.6,4.0,0,1,3
80.0,0.0,7.1,5.0,0,1,3
81.0,1.7,9.0,6.0,0,1,3
81.0,4.4,5.008160031689443,5.0,0,1,3
78.0,5.1,5.9,5.0,0,1,3
88.0,4.0,9.8,4.0,1,1,3
85.0,1.4,0.3,4.0,0,1,3
86.0,47.2,1.5,5.0,0,1,3
84.0,3.0,5.008160031689443,4.0,0,1,3
80.0,0.0,5.9,6.0,0,1,3
82.0,15.4,3.7,4.0,0,1,3
81.0,6.5,5.3,5.0,0,1,3
81.0,1.4,8.4,4.0,0,1,3
81.0,1.4,7.5,4.0,0,0,3
81.0,2.5,3.6,4.0,0,1,3
81.0,1.4,5.008160031689443,4.0,0,1,3
80.0,1.4,8.6,4.0,0,1,3
80.0,1.4,1.4,5.0,0,0,3
82.0,0.8,5.1,5.0,0,1,3
82.0,31.6,7.7,6.0,0,1,4
75.0,1.4,5.0,6.0,0,1,4
76.0,0.0,9.1,4.0,0,1,4
78.0,1.4,5.008160031689443,5.0,0,0,4
78.0,0.0,5.008160031689443,3.0,0,0,4
83.0,0.0,2.1,5.0,0,0,4
78.0,13.2,1.4,8.0,0,1,4
80.0,1.4,9.8,5.0,0,1,4
80.0,1.4,8.6,4.0,0,0,4
84.0,1.4,7.3,5.0,0,0,4
80.0,6.6,4.0,5.0,0,1,4
79.0,1.4,4.8,5.0,0,1,4
82.0,3.3,7.4,4.0,0,1,4
84.0,57.5,9.8,4.0,0,1,4
83.0,1.5,7.4,6.0,1,1,4
80.0,0.0,5.0,4.0,0,1,4
78.0,0.0,7.9,5.0,0,1,4
79.0,1.4,9.9,5.0,0,1,4
76.0,1.4,7.4,3.0,0,1,4
77.0,0.0,9.1,4.0,0,1,4
75.0,0.0,10.0,8.0,0,0,4
76.0,1.4,3.1,6.0,0,1,4
74.0,0.0,10.0,8.0,0,1,4
81.0,1.4,8.3,7.0,0,0,4
77.0,1.5,6.6,4.0,0,1,4
78.0,1.4,3.2,4.0,0,1,4
86.0,19.3,8.6,4.0,0,1,4
82.0,7.7,3.8,5.0,0,1,4
79.0,1.4,2.0,4.0,0,1,4
79.0,0.0,6.9,5.0,0,0,4
80.0,1.4,0.0,6.0,0,0,5
82.0,0.0,0.0,5.0,0,0,5
78.0,1.5,0.0,7.0,0,1,5
82.0,1.4,7.4,4.0,0,0,5
77.0,5.6,1.3,6.0,0,1,5
78.0,0.0,9.8,5.0,0,1,5
76.0,1.4,7.0,6.0,0,1,5
76.0,1.4,9.9,5.0,0,1,5
84.0,1.4,10.1,5.0,0,0,5
80.0,2.5,0.0,5.0,0,1,5
77.0,1.4,5.9,6.0,0,1,5
76.0,0.0,7.3,6.0,0,1,5
79.0,1.4,9.9,7.0,0,1,5
75.0,1.4,4.8,7.0,0,1,5
74.0,0.0,7.9,6.0,0,1,5
72.0,0.0,8.3,6.0,0,1,5
78.0,0.0,9.6,4.0,0,0,5
82.0,1.4,8.9,6.0,0,0,5
80.0,22.0,1.1,5.0,0,1,5
79.0,0.0,6.5,8.0,0,1,5
83.0,17.2,7.5,3.0,0,1,5
79.0,0.0,2.4,5.0,0,1,5
81.0,0.6,5.008160031689443,4.0,0,1,5
68.0,0.0,9.0,7.0,0,1,5
77.0,1.4,9.6,4.0,0,1,5
74.0,2.7,7.0,6.0,0,1,5
78.0,0.0,6.0,4.0,0,1,5
80.0,1.4,6.8,4.0,0,0,5
80.0,1.4,2.6,6.0,0,1,5
74.0,1.4,6.7,5.0,0,1,5
82.0,0.4,9.9,3.0,0,1,5
76.0,0.0,4.4,7.0,0,1,6
77.0,0.1,6.8,6.0,0,1,6
80.0,1.0,10.3,7.0,1,1,6
72.0,1.4,5.008160031689443,7.0,1,1,6
74.0,0.0,8.6,3.0,1,1,6
79.0,31.5,0.8,3.0,1,1,6
78.0,1.4,4.9,5.0,1,1,6
76.0,1.4,7.6,5.0,0,1,6
80.0,0.0,8.5,5.0,1,0,6
77.0,0.0,5.3,6.0,0,1,6
76.0,0.0,8.1,8.0,0,1,6
76.90393222506394,5.6,8.8,4.9918867324212535,0,1,6
76.0,1.4,9.7,6.0,0,1,6
75.0,0.0,6.9,6.0,0,1,6
76.0,1.4,7.4,6.0,0,1,6
77.0,1.4,0.0,7.0,1,0,6
74.0,3.2,6.5,8.0,0,1,6
75.0,1.4,7.8,6.0,0,1,6
75.0,1.4,6.3,4.0,0,0,6
75.0,6.6,1.0,5.0,0,1,6
78.0,1.4,8.6,5.0,0,1,6
80.0,0.0,3.7,7.0,0,0,6
81.0,15.3,2.0,7.0,0,1,6
77.0,1.4,7.8,4.0,0,1,6
76.0,1.4,7.6,4.0,0,1,6
76.0,1.4,8.6,5.0,0,1,6
75.0,0.0,8.5,5.0,0,1,6
72.0,0.0,5.8,6.0,0,0,6
70.0,0.0,7.4,8.0,0,1,6
76.0,0.0,9.3,6.0,0,1,6
75.0,0.0,10.0,6.0,0,1,7
83.0,0.0,7.9,4.0,0,0,7
76.0,56.0,1.7,5.0,0,1,7
76.0,1.4,1.8,6.0,0,1,7
70.0,0.0,2.6,6.0,0,1,7
72.0,1.4,9.4,5.0,0,1,7
79.0,2.7,8.9,5.0,0,1,7
75.0,0.0,8.7,5.0,0,1,7
75.0,1.4,8.0,4.0,0,1,7
78.0,1.5,3.6,4.0,0,0,7
82.0,20.6,0.0,7.0,0,1,7
80.0,1.4,10.1,6.0,0,1,7
72.0,0.0,9.5,5.0,0,1,7
80.0,2.5,3.1,6.0,0,1,7
83.0,15.2,5.8,6.0,0,1,7
77.0,1.4,0.2,6.0,0,1,7
78.0,1.4,0.1,5.0,0,1,7
79.0,1.4,10.1,5.0,0,1,7
76.0,0.0,7.5,5.0,0,1,7
77.0,1.4,10.1,7.0,0,1,7
77.0,0.0,8.7,5.0,0,0,7
76.0,1.4,8.9,7.0,0,1,7
74.0,1.4,8.1,5.0,0,1,7
70.0,1.4,9.0,5.0,0,1,7
68.0,0.0,9.2,7.0,0,1,7
68.0,1.4,10.1,8.0,0,1,7
69.0,0.0,8.8,5.0,0,1,7
70.0,1.4,9.8,5.0,0,1,7
70.0,1.4,8.3,5.0,0,1,7
71.0,1.4,9.4,4.0,0,1,7
61.0,0.0,7.2,5.0,0,1,7
65.0,1.4,8.7,4.0,0,1,8
71.0,1.4,9.8,3.0,0,1,8
74.0,1.4,8.3,7.0,0,1,8
71.0,0.0,8.4,5.0,0,1,8
79.0,0.0,2.5,6.0,0,0,8
75.0,0.0,8.3,6.0,0,1,8
78.0,1.4,8.5,4.0,0,0,8
78.0,1.4,7.5,6.0,0,0,8
82.0,1.6,5.1,5.0,0,1,8
79.0,1.4,6.8,6.0,0,1,8
74.0,0.0,9.6,5.0,0,1,8
74.0,1.4,6.9,7.0,0,1,8
83.0,1.4,3.7,6.0,0,0,8
80.0,73.5,3.6,6.0,0,1,8
80.0,1.4,5.5,6.0,0,1,8
78.0,0.0,8.8,5.0,0,1,8
72.0,0.3,9.6,6.0,0,1,8
78.0,2.5,9.0,5.0,0,1,8
75.0,0.0,7.5,7.0,0,1,8
76.0,0.0,9.7,8.0,0,1,8
71.0,0.0,8.7,8.0,0,1,8
67.0,1.4,9.3,7.0,0,1,8
70.0,1.4,10.0,5.0,0,1,8
68.0,0.0,7.5,8.0,0,1,8
73.0,0.0,6.3,9.0,0,1,8
68.0,0.0,10.1,6.0,0,1,8
69.0,1.4,7.3,6.0,0,1,8
68.0,0.0,6.9,7.0,0,1,8
69.0,1.4,9.8,5.0,0,1,8
73.0,1.4,6.1,8.0,0,1,8
72.0,1.4,10.4,6.0,0,1,8
65.0,1.4,9.5,6.0,0,1,9
70.0,0.0,7.3,4.0,0,1,9
78.0,6.0,8.9,5.0,0,1,9
74.0,0.0,2.5,6.0,0,1,9
78.0,0.0,10.0,4.0,0,0,9
76.0,1.4,8.0,4.0,0,1,9
72.0,1.4,6.1,6.0,0,1,9
67.0,0.0,10.3,7.0,0,1,9
68.0,1.4,9.6,6.0,0,1,9
72.0,0.0,7.7,3.0,0,0,9
76.0,0.0,5.7,5.0,0,0,9
73.0,1.4,3.2,6.0,0,1,9
71.0,1.4,8.8,4.0,0,1,9
74.0,0.0,8.7,6.0,0,1,9
72.0,0.0,6.0,6.0,0,1,9
70.0,0.0,7.5,5.0,0,1,9
70.0,0.0,7.8,7.0,0,1,9
73.0,1.4,10.5,7.0,0,1,10
74.0,0.0,10.0,6.0,0,1,10
77.0,1.4,8.8,5.0,0,0,10
77.0,7.6,2.4,5.0,0,1,10
69.0,8.0,6.7,5.0,0,2,10
68.0,0.0,9.7,5.0,0,1,10
71.0,1.4,9.6,6.0,0,1,10
73.0,0.0,10.0,7.0,0,1,10
78.0,8.7,5.0,4.0,0,1,10
77.0,1.4,3.9,5.0,0,2,10
79.0,5.6,1.2,5.0,0,1,10
70.0,1.4,4.1,5.0,0,1,10
72.0,0.0,6.7,5.0,0,1,10
74.0,1.4,6.9,4.0,0,1,10
72.0,1.4,9.2,5.0,0,1,10
80.0,0.0,5.1,5.0,1,0,10
80.0,58.1,5.0,7.0,0,1,10
76.0,1.4,8.8,4.0,0,1,10
79.0,0.0,8.1,4.0,0,1,10
79.0,1.4,7.6,7.0,1,1,10
84.0,2.7,8.2,5.0,0,1,10
77.0,3.6,5.2,7.0,0,1,10
70.0,0.0,6.2,8.0,0,1,10
75.0,0.0,4.7,6.0,0,1,10
77.0,0.2,9.7,5.0,0,1,10
82.0,1.4,7.6,5.0,1,1,10
82.0,2.4,5.4,4.0,0,0,10
80.0,1.4,0.6,5.0,0,1,10
77.0,0.0,10.0,5.0,0,1,10
78.0,0.0,8.2,8.0,0,1,10
76.0,1.4,4.0,5.0,0,1,10
82.0,3.4,5.9,6.0,1,1,11
76.0,3.4,4.3,7.0,0,1,11
77.0,0.0,2.6,5.0,0,1,11
74.0,1.4,9.0,4.0,0,1,11
83.0,0.5,4.8,3.0,0,0,11
86.0,7.4,0.3,6.0,0,1,11
81.0,0.0,2.6,4.0,0,1,11
83.0,1.4,8.2,4.0,0,1,11
74.0,6.0,7.9,5.0,0,1,11
79.0,0.0,10.3,4.0,0,1,11
74.0,0.0,8.0,5.0,0,0,11
78.0,1.4,10.3,6.0,0,1,11
78.0,1.4,5.9,4.0,0,1,11
76.0,1.4,9.7,6.0,0,0,11
73.0,4.1,8.7,7.0,0,1,11
74.0,0.0,8.5,8.0,1,1,11
78.0,0.0,6.8,5.0,1,0,11
78.0,0.5,7.2,5.0,1,1,11
75.0,1.4,7.1,8.0,0,1,11
82.0,2.5,9.5,5.0,0,0,11
78.0,1.4,4.9,3.0,0,0,11
80.0,0.0,8.1,6.0,0,0,11
83.0,8.0,4.1,8.0,0,0,11
82.0,0.8,0.0,5.0,1,1,11
82.0,59.3,3.6,7.0,0,1,11
81.0,11.9,5.2,7.0,0,1,11
78.0,0.0,6.6,4.0,0,1,11
80.0,4.6,5.1,5.0,0,1,11
78.0,1.2,3.1,10.0,0,1,11
81.0,1.0,1.4,7.0,0,1,11
73.0,1.4,1.0,6.0,0,1,12
75.0,0.0,8.1,5.0,0,1,12
84.0,41.4,7.8,4.0,0,0,12
84.0,2.2,0.0,6.0,0,1,12
81.0,28.5,6.2,8.0,0,0,12
90.0,36.0,1.0,6.0,0,0,12
90.0,44.0,0.0,7.0,0,1,12
80.0,19.3,0.0,9.0,0,1,12
80.0,7.0,6.1,10.0,0,1,12
81.0,4.7,4.9,4.0,0,0,12
81.0,1.4,2.4,5.0,0,0,12
77.0,6.5,4.8,7.0,0,1,12
91.0,1.0,3.5,6.0,0,0,12
79.0,0.2,1.3,7.0,0,1,12
77.0,0.0,3.7,6.0,0,1,12
77.0,0.7,2.4,7.0,0,1,12
85.0,5.8,2.7,6.0,0,1,12
81.0,0.5,1.2,8.0,0,1,12
78.0,0.2,3.6,7.0,0,0,12
82.0,0.0,5.4,6.0,0,0,12
79.0,4.3,3.1,7.0,0,1,12
79.0,0.2,1.0,5.0,0,0,12
73.0,0.0,3.7,6.0,0,1,12
78.0,1.4,7.7,13.0,0,1,12
72.0,1.4,5.3,7.0,0,1,12
77.0,0.0,6.6,6.0,0,1,12
74.0,1.4,5.9,5.0,0,1,12
78.0,0.0,7.7,6.0,0,0,12
77.0,0.0,6.8,7.0,0,0,12
80.0,1.4,2.9,8.0,0,1,12
87.0,34.0,1.4,6.0,0,0,12
83.0,26.6,4.0,5.0,0,1,1
85.0,0.0,5.008160031689443,6.0,0,1,1
79.0,15.6,2.0,4.0,0,1,1
80.0,0.0,3.6,5.0,0,1,1
83.0,0.0,3.0,5.0,0,0,1
77.0,11.6,4.0,3.0,0,1,1
76.0,0.3,6.2,4.0,0,1,1
78.0,0.0,8.6,4.0,0,1,1
81.0,0.0,9.5,7.0,0,1,1
76.0,0.0,8.2,5.0,0,1,1
74.0,0.0,5.8,4.0,0,1,1
82.0,0.0,7.0,4.0,0,0,1
82.0,5.5,0.8,3.0,0,1,1
78.0,1.2,3.4,5.0,0,1,1
79.0,0.0,6.0,4.0,0,1,1
77.0,0.2,3.0,3.0,0,0,1
76.0,0.0,0.0,4.0,0,1,1
76.0,0.0,5.3,5.0,0,1,1
77.0,0.0,3.0,4.0,0,1,1
80.0,30.5,7.0,4.0,0,1,1
82.0,0.2,1.0,3.0,0,0,1
83.0,1.8,0.4,4.0,0,0,1
87.0,11.4,0.5,4.0,0,0,1
86.0,14.7,0.5,6.0,0,1,1
92.0,30.8,3.0,3.0,0,0,1
84.0,6.7,0.0,4.0,0,1,1
81.0,0.1,3.6,5.0,0,1,1
81.0,6.6,5.0,6.0,0,1,1
79.0,0.0,2.6,4.0,0,1,1
81.0,1.4,8.0,7.0,0,0,1
79.0,1.4,0.5,4.0,0,1,1
85.0,7.0,1.6,7.0,0,1,2
85.0,62.2,0.3,5.0,0,1,2
72.0,1.8,2.7,5.0,0,1,2
86.0,1.4,2.5,3.0,0,0,2
79.0,5.9,0.0,4.0,0,0,2
85.0,2.5,0.0,5.0,0,1,2
85.0,6.9,3.5,7.0,0,0,2
86.0,3.6,5.2,5.0,0,0,2
89.0,11.8,2.7,4.0,0,1,2
84.0,52.0,5.008160031689443,4.0,0,0,2
83.0,0.0,0.0,3.0,0,0,2
87.0,12.6,0.1,5.0,0,1,2
80.0,14.4,1.7,4.0,0,1,2
82.0,0.1,2.5,5.0,0,1,2
85.0,4.8,5.7,4.0,0,1,2
81.0,0.0,5.5,5.0,0,0,2
85.0,54.1,0.0,4.0,0,1,2
79.0,0.6,1.8,3.0,0,1,2
81.0,0.0,6.6,6.0,0,0,2
81.0,0.0,1.0,3.0,0,0,2
79.0,0.0,0.0,4.0,0,1,2
79.0,1.1,4.6,5.0,0,0,2
79.0,0.1,3.8,6.0,0,1,2
81.0,0.0,6.0,4.0,0,0,2
88.0,98.5,1.0,4.0,0,1,2
87.0,115.0,1.2,3.0,0,1,2
80.0,3.0,0.8,3.0,0,1,2
92.0,52.4,4.0,2.0,0,0,2
87.0,6.1,0.0,5.0,0,1,2
86.0,22.3,0.0,5.0,0,1,3
86.0,27.0,0.0,3.0,0,1,3
81.0,8.8,1.0,6.0,0,1,3
84.0,11.0,7.3,5.0,0,0,3
85.0,33.5,4.7,4.0,0,1,3
82.0,0.0,4.6,5.0,0,1,3
81.0,12.4,5.0,4.0,0,1,3
83.0,5.0,9.5,4.0,0,1,3
78.0,0.0,4.6,4.0,0,1,3
81.0,0.6,8.0,6.0,0,1,3
78.0,1.5,5.0,4.0,0,1,3
74.0,0.0,5.5,3.0,0,1,3
79.0,1.4,5.0,3.0,0,1,3
79.0,0.0,8.4,4.0,0,0,3
84.0,2.5,1.8,3.0,0,1,3
84.0,40.9,5.7,4.0,0,1,3
78.0,5.2,6.4,4.0,0,1,3
83.0,10.5,5.7,3.0,0,0,3
80.0,0.0,0.3,5.0,0,1,3
89.0,90.8,2.0,5.0,0,1,3
83.0,0.0,2.0,3.0,0,0,3
83.0,1.4,2.0,5.0,0,1,3
77.0,5.5,2.6,3.0,0,1,3
74.0,0.0,1.5,4.0,0,1,3
81.0,1.4,7.2,4.0,0,1,3
85.0,8.8,3.7,4.0,0,1,3
79.0,0.2,3.5,5.0,0,1,3
76.0,0.0,9.3,5.0,0,1,3
83.0,57.0,7.0,4.0,0,1,3
82.0,0.4,6.5,3.0,0,0,3
86.0,6.2,0.0,3.0,0,1,3
80.0,1.4,0.0,4.0,0,1,4
79.0,0.0,7.0,4.0,0,1,4
76.0,0.0,7.5,5.0,0,1,4
72.0,0.0,9.0,3.0,0,1,4
74.0,1.4,8.0,4.0,0,1,4
75.0,1.4,4.4,5.0,0,1,4
75.0,0.0,8.0,4.0,0,1,4
75.0,0.0,7.2,3.0,0,1,4
74.0,0.0,5.0,5.0,0,1,4
78.0,3.3,4.2,4.0,0,1,4
77.0,0.0,3.0,3.0,0,1,4
76.0,0.0,6.5,5.0,0,0,4
73.0,1.4,0.6,4.0,0,0,4
76.0,0.0,4.5,4.0,0,1,4
81.0,5.4,6.0,3.0,0,1,4
78.0,1.4,1.2,4.0,0,1,4
82.0,0.0,5.8,5.0,0,1,4
81.0,45.4,5.0,3.0,0,1,4
80.0,13.7,5.0,5.0,0,1,4
79.0,8.0,5.8,4.0,0,1,4
86.0,124.5,5.2,3.0,1,1,4
77.0,2.0,4.0,5.0,0,1,4
75.0,0.0,7.0,3.0,0,1,4
74.0,0.0,4.0,4.0,0,1,4
76.0,1.4,5.0,5.0,0,1,4
86.0,0.7,5.2,3.0,0,0,4
77.0,1.0,0.0,3.0,0,1,4
75.0,1.4,3.5,4.0,0,1,4
75.0,0.0,5.7,4.0,0,1,4
76.0,0.0,3.5,4.0,0,1,4
80.0,1.4,3.0,4.0,0,1,5
74.0,0.0,7.6,4.0,0,1,5
77.0,2.6,3.7,3.0,0,1,5
74.0,0.0,6.3,4.0,0,1,5
84.0,0.0,6.3,4.0,0,0,5
80.0,5.8,0.0,3.0,0,1,5
77.0,0.0,4.5,4.0,0,1,5
81.0,0.5,5.6,5.0,0,1,5
80.0,34.2,5.008160031689443,4.0,0,1,5
76.0,1.0,4.0,3.0,0,1,5
77.0,0.0,6.6,4.0,0,1,5
75.0,0.0,4.2,4.0,0,1,5
73.0,1.0,3.0,3.0,0,1,5
82.0,14.5,6.4,4.0,0,1,5
80.0,0.0,1.0,3.0,0,1,5
80.0,0.0,5.0,3.0,0,0,5
80.0,4.0,1.2,3.0,0,1,5
78.0,0.6,1.5,3.0,0,1,5
75.0,0.0,5.0,4.0,0,1,5
75.0,0.0,4.9,3.0,0,1,5
86.0,53.0,4.2,4.0,0,1,5
82.0,5.6,4.0,4.0,0,1,5
85.0,5.7,5.008160031689443,4.0,0,1,5
83.0,19.5,4.2,4.0,0,1,5
77.0,4.4,6.5,3.0,0,1,5
77.0,0.0,5.0,4.0,0,1,5
84.0,0.0,0.4,3.0,0,0,5
74.0,1.4,0.2,3.0,0,1,5
86.0,0.0,3.0,2.0,0,1,5
85.0,2.5,0.0,3.0,0,1,5
78.0,1.4,5.008160031689443,10.0,0,1,5
77.0,1.4,1.0,3.0,0,1,6
76.0,0.0,6.4,4.0,0,1,6
73.0,0.0,5.5,3.0,0,1,6
77.0,1.4,2.6,3.0,0,1,6
81.0,0.0,6.4,4.0,0,0,6
79.0,0.0,1.0,3.0,0,1,6
77.0,1.6,4.0,3.0,0,1,6
70.0,1.4,6.8,4.0,0,1,6
77.0,0.0,6.5,3.0,0,1,6
80.0,31.0,2.0,3.0,0,1,6
76.0,0.0,6.2,4.0,0,1,6
74.0,0.0,6.9,3.0,0,1,6
75.0,0.0,6.0,2.0,0,1,6
76.0,0.0,2.8,3.0,0,0,6
80.0,0.0,0.0,4.0,0,1,6
73.0,0.0,2.2,5.0,0,1,6
77.0,0.2,5.6,4.0,0,1,6
85.0,57.2,3.0,3.0,0,1,6
78.0,4.2,0.0,4.0,0,1,6
78.0,0.0,4.0,3.0,0,1,6
73.0,0.0,1.0,5.0,0,1,6
80.0,5.5,4.0,4.0,0,1,6
78.0,0.2,3.7,3.0,0,1,6
77.0,6.4,5.5,6.0,0,1,6
81.0,59.0,4.0,3.0,0,1,6
80.0,0.0,5.0,7.0,0,1,6
77.0,21.0,4.6,6.0,0,1,6
74.0,0.0,2.0,5.0,0,1,6
76.0,0.0,2.4,4.0,0,1,6
79.0,15.8,0.2,3.0,0,1,6
85.0,3.0,4.4,4.0,0,1,7
74.0,1.4,1.0,3.0,0,1,7
76.0,0.0,4.3,6.0,0,1,7
82.0,59.0,4.3,4.0,0,1,7
79.0,0.0,5.4,5.0,0,1,7
78.0,0.5,4.5,4.0,0,1,7
76.0,0.0,7.2,5.0,0,1,7
77.0,0.8,6.7,4.0,0,1,7
71.0,0.0,6.5,4.0,0,1,7
78.0,0.0,6.3,4.0,0,0,7
76.0,0.0,1.0,4.0,0,1,7
77.0,4.5,6.5,3.0,0,1,7
76.0,0.0,5.3,3.0,0,1,7
75.0,0.0,4.0,4.0,0,1,7
74.0,0.0,4.0,3.0,0,1,7
92.0,0.0,5.0,3.0,0,1,7
85.0,76.0,3.6,4.0,0,1,7
82.0,32.0,4.0,4.0,0,1,7
83.0,0.0,6.4,3.0,0,1,7
87.0,15.8,3.0,4.0,0,1,7
78.0,44.7,2.2,3.0,0,1,7
86.0,0.0,6.2,3.0,0,1,7
76.0,14.8,2.0,4.0,0,1,7
83.0,0.0,6.5,5.0,0,1,7
78.0,8.0,5.0,4.0,0,1,7
76.0,0.0,0.4,4.0,0,1,7
71.0,0.0,6.2,3.0,0,1,7
72.0,0.0,6.0,4.0,0,1,7
71.0,0.0,6.0,4.0,0,1,7
77.0,0.2,5.7,4.0,0,1,7
70.0,0.0,4.5,4.0,0,1,7
73.0,0.0,6.7,4.0,0,1,8
79.0,24.5,5.2,3.0,0,1,8
63.0,2.8,6.0,4.0,0,1,8
72.0,0.0,6.8,4.0,0,1,8
71.0,0.0,5.5,3.0,0,1,8
71.0,0.0,6.0,5.0,0,1,8
74.0,0.0,7.0,4.0,0,1,8
82.0,6.5,4.0,3.0,0,0,8
79.0,18.2,1.6,3.0,0,1,8
77.0,2.6,4.0,3.0,0,1,8
79.0,4.0,6.5,4.0,0,1,8
77.0,1.4,4.5,3.0,0,1,8
72.0,0.0,3.4,4.0,0,1,8
87.0,28.8,1.0,3.0,0,1,8
79.0,5.6,0.9,3.0,0,1,8
77.0,0.0,1.3,3.0,0,1,8
73.0,0.0,2.0,4.0,0,1,8
75.0,0.0,7.0,3.0,0,1,8
76.0,0.0,1.5,3.0,0,1,8
76.0,50.0,3.5,4.0,0,1,8
75.0,0.0,7.0,3.0,0,1,8
75.0,1.4,7.0,3.0,0,1,8
78.0,4.0,5.0,5.0,0,1,8
80.0,13.8,5.1,4.0,0,1,8
76.0,0.0,4.0,4.0,0,1,8
79.0,0.0,2.3,3.0,0,1,8
78.0,0.0,5.008160031689443,4.0,0,1,8
77.0,3.6,3.5,4.0,0,1,8
83.0,0.0,3.2,3.0,0,1,8
92.0,20.0,2.0,3.0,0,0,8
77.0,42.8,3.0,4.0,0,1,8
79.0,0.0,4.7,6.0,0,1,9
76.0,1.4,7.2,3.0,0,1,9
77.0,8.6,6.4,3.0,0,1,9
77.0,0.0,6.0,4.0,0,1,9
79.0,55.0,7.0,4.0,0,1,9
76.0,0.0,6.6,4.0,0,1,9
80.0,8.0,7.0,4.0,0,1,9
79.0,27.5,7.8,3.0,0,1,9
74.0,0.0,4.8,4.0,0,1,9
70.0,0.0,6.0,4.0,0,1,9
73.0,0.0,4.8,2.0,0,1,9
70.0,0.0,8.0,5.0,0,1,9
69.0,0.0,8.0,4.0,0,1,9
74.0,0.0,7.7,3.0,0,1,9
80.0,6.0,5.6,2.0,0,1,9
78.0,0.0,7.0,4.0,0,1,9
76.0,0.0,4.4,3.0,0,1,9
82.0,20.5,2.3,2.0,0,1,9
89.0,0.0,4.2,4.0,0,0,9
80.0,13.0,3.0,4.0,0,1,9
80.0,0.0,7.5,4.0,0,1,9
81.0,6.5,2.0,4.0,0,0,9
84.0,0.0,0.3,4.0,0,1,9
83.0,59.8,3.5,4.0,0,1,9
78.0,0.6,2.4,5.0,0,1,9
77.0,22.8,6.2,4.0,0,1,9
76.0,0.0,4.5,4.0,0,1,9
74.0,1.4,2.2,4.0,0,1,9
80.0,8.7,5.5,3.0,0,1,9
82.0,0.4,5.008160031689443,2.0,0,0,9
75.0,2.2,5.008160031689443,5.0,0,1,10
75.0,0.0,5.008160031689443,4.0,0,1,10
71.0,1.4,5.008160031689443,4.0,0,1,10
80.0,0.7,5.008160031689443,4.0,0,1,10
76.0,5.8,5.008160031689443,3.0,0,1,10
76.0,1.0,5.008160031689443,4.0,0,1,10
77.0,3.2,5.008160031689443,4.0,0,1,10
79.0,0.0,5.008160031689443,4.0,0,0,10
76.0,4.1,5.008160031689443,3.0,0,1,10
84.0,4.5,5.008160031689443,3.0,0,0,10
82.0,8.5,5.008160031689443,3.0,0,1,10
85.0,15.0,5.008160031689443,2.0,0,0,10
83.0,0.6,5.008160031689443,4.0,0,1,10
79.0,2.2,2.2,3.0,0,0,10
82.0,0.0,0.0,4.0,0,1,10
76.0,14.7,5.008160031689443,4.0,0,1,10
72.0,0.0,5.008160031689443,3.0,0,1,10
68.0,0.0,5.008160031689443,4.0,0,1,10
73.0,0.0,5.008160031689443,5.0,0,1,10
72.0,0.0,5.008160031689443,3.0,0,1,10
83.0,0.0,5.008160031689443,3.0,0,1,10
82.0,21.0,1.1,3.0,0,1,10
93.0,7.3,1.6,3.0,0,0,10
78.0,20.8,0.0,3.0,0,1,10
81.0,7.0,2.0,6.0,0,1,10
77.0,1.4,7.5,3.0,0,1,10
79.0,2.2,5.008160031689443,3.0,0,1,10
79.0,0.0,2.2,3.0,0,0,10
81.0,13.0,0.0,5.0,0,1,10
76.0,1.6,5.008160031689443,5.0,0,1,10
74.0,0.0,5.008160031689443,5.0,0,1,10
76.0,0.0,2.4,5.0,0,1,11
73.0,19.7,2.3,4.0,0,1,11
73.0,0.0,2.1,4.0,0,1,11
75.0,2.6,0.0,4.0,0,0,11
74.0,0.0,5.008160031689443,4.0,0,1,11
74.0,0.0,0.0,6.0,0,1,11
76.0,0.0,3.2,5.0,0,1,11
82.0,0.0,3.5,3.0,0,1,11
80.0,51.0,0.0,5.0,0,1,11
80.0,0.0,6.4,5.0,0,1,11
83.0,1.7,4.0,5.0,0,1,11
83.0,16.0,3.0,3.0,0,1,11
85.0,11.8,3.2,4.0,0,1,11
81.0,41.0,1.9,4.0,0,1,11
75.0,0.0,2.0,3.0,0,1,11
76.0,4.0,1.6,4.0,0,1,11
77.0,1.0,5.008160031689443,4.0,0,1,11
79.0,0.0,6.4,3.0,0,0,11
71.0,0.2,2.0,5.0,0,1,11
